Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
5-Dec-17,25030.75,25217.7,24921.3,25124.85,85698111,2548.03
6-Dec-17,25066.3,25077.45,24813.6,24851.8,72791908,2305.27
7-Dec-17,24935.3,25097.4,24875.35,25057.25,60226256,1861.55
8-Dec-17,25145.5,25367.7,25145.5,25321.15,74109991,2643.7
11-Dec-17,25434.75,25448.85,25318.7,25404.85,57217432,1831.26
12-Dec-17,25413.4,25416.2,25108.6,25125.45,81540197,2547.35
13-Dec-17,25118.2,25270.75,24938.55,25000.35,86127346,2666.3
14-Dec-17,25062.4,25205.9,24888.65,25168.2,78224367,2334.37
15-Dec-17,25487.15,25559.05,25411.25,25440.3,117591365,4853.16
18-Dec-17,25181.75,25759.9,24617.15,25594.55,139126828,4276.89
19-Dec-17,25640.9,25757.95,25619.6,25716.2,79480979,2425.56
20-Dec-17,25779.05,25780.05,25566.05,25591.7,119152801,3314.47
21-Dec-17,25608.25,25629.95,25508.9,25554.3,76744356,2385.9
22-Dec-17,25615.6,25694.5,25560.5,25648.55,83031068,2348.24
26-Dec-17,25659.75,25712.95,25545.6,25675.25,60209393,2051.24
27-Dec-17,25652.85,25733.2,25429.55,25496.05,73081341,2086.71
28-Dec-17,25463.6,25561.95,25417.4,25490,111429897,3447.81
29-Dec-17,25484.85,25566.4,25450.25,25539.45,65580984,2235.28
1-Jan-18,25565.75,25588,25271.55,25318.1,57576913,2037.55
2-Jan-18,25382.2,25425.5,25232.8,25338.25,72033811,2270.36
3-Jan-18,25425.75,25454.9,25300.9,25318.6,59730356,1958.21
4-Jan-18,25367.65,25490.35,25310.3,25462.6,105995860,2646.62
5-Jan-18,25524.45,25643.35,25499.55,25601.85,123622612,3188.08
8-Jan-18,25690.25,25771.5,25643.8,25676.1,127527935,2727.53
9-Jan-18,25727.95,25803.8,25617.25,25703.8,101820385,2617.13
10-Jan-18,25709.9,25717.6,25527.5,25617.3,81094270,2168.32
11-Jan-18,25628.2,25694.65,25532.25,25660.9,122695505,2960.91
12-Jan-18,25732.4,25775.15,25557.6,25749.05,110836433,2926.84
15-Jan-18,25858.15,26091.8,25842.95,26069.2,192163936,4226.08
16-Jan-18,26129.15,26136.4,25931.7,25974.9,169867241,3770.65
17-Jan-18,25946.15,26335.85,25922.3,26289.1,172092208,4554.66
18-Jan-18,26762.25,26887.65,26423.75,26537.4,224021671,7050.86
19-Jan-18,26615.65,26957.85,26433.55,26909.5,134390957,4160.2
22-Jan-18,26940.5,27074.9,26841.2,27041.2,113869602,4222.79
23-Jan-18,27089.95,27422.05,27066.15,27390.6,169332288,5229.45
24-Jan-18,27310.15,27479.25,27219.45,27398.55,174331160,4734.19
25-Jan-18,27414.1,27522.85,27151.75,27445.65,193342305,6057.2
29-Jan-18,27446.1,27652.05,27407.4,27498.45,114099251,3779.23
30-Jan-18,27466.85,27470.25,27242.05,27269.05,111009534,3453.72
31-Jan-18,27136.25,27455.75,27116.95,27379.45,109507598,3640.41
1-Feb-18,27334.85,27613.5,27046.35,27220.7,131188028,4790.53
2-Feb-18,27017.4,27017.55,26364.05,26451.15,147521488,4330.16
5-Feb-18,25968.15,26215.1,25917.55,26098.75,122729724,3842.46
6-Feb-18,25140.1,26140.6,25023.85,25811.3,153713739,4777.31
7-Feb-18,26065.4,26078.4,25558.05,25670,121038215,3663.61
8-Feb-18,25759.85,26126.4,25637.4,25920.65,91011548,2686.18
9-Feb-18,25466.3,25598.3,25371,25463.65,75985052,2520.27
12-Feb-18,25530.1,25757.85,25485.4,25701.6,161180184,4127.51
14-Feb-18,25810.25,25810.25,25212.35,25341.25,197286979,4757.09
15-Feb-18,25360.9,25615.15,25295.15,25424.35,291475391,6015.58
16-Feb-18,25511.95,25601,25100.9,25163.9,278142760,5275.87
19-Feb-18,25324.6,25326.05,24824.55,25058.55,273464127,5217.27
20-Feb-18,25105.55,25158.1,24829,24874.4,258222746,4721.89
21-Feb-18,24996.6,24999.7,24796.35,24936.7,152405865,3527.6
22-Feb-18,24812.7,24987.05,24781.7,24955.2,167442673,4865.92
23-Feb-18,25002.25,25345.15,24962.85,25302.5,127862871,2800.1
26-Feb-18,25452,25722.15,25381.2,25687.9,110903837,2678.89
27-Feb-18,25684.6,25723.55,25356.4,25383.6,289806608,4594.31
28-Feb-18,25116.25,25192.95,24942,25107.4,311474002,5010.14
1-Mar-18,25022.35,25226.05,24854.4,24902.55,214529321,4160.86
5-Mar-18,24831.35,24873.05,24682,24818.7,138679764,3083.52
6-Mar-18,24964.1,25040.25,24362.05,24448.45,135108832,3586.37
7-Mar-18,24333.85,24373.4,24096.75,24134.1,187523331,4460.36
8-Mar-18,24273.9,24534.5,24048.55,24477.65,169549517,4215.95
9-Mar-18,24556.95,24564.75,24259.7,24296.45,-,-
12-Mar-18,24443.6,24716.05,24358.5,24664.2,165215227,3391.7
13-Mar-18,24624.6,25009.65,24597.55,24738.65,235984528,4796.93
14-Mar-18,24629.65,24894.3,24487,24851.65,209048209,3970.26
15-Mar-18,24854.3,24939.85,24732,24791.85,130382242,2965.53
16-Mar-18,24753.65,24785.35,24439.15,24489.55,189684825,4972.47
19-Mar-18,24530.15,24588.05,24186.95,24245.1,147614260,3469.57
20-Mar-18,24133.95,24355.65,24082.95,24168.2,127991875,2880.1
21-Mar-18,24331.3,24459.75,24208.65,24255.6,-,-
22-Mar-18,24252.95,24314.4,24094.85,24141.5,131439602,3671.41
23-Mar-18,23785.65,23796.3,23605.6,23670.4,180649286,5169.06
26-Mar-18,23674.9,24290.65,23657.05,24244.35,193627423,5403.07
27-Mar-18,24396.4,24496.95,24266.4,24434.15,178620655,4150.3
28-Mar-18,24299.5,24361,24203.4,24263.35,183841858,5211.9
2-Apr-18,24235.65,24373.4,24062.95,24328.5,-,-
3-Apr-18,24285.95,24538,24254.35,24510.6,-,-
4-Apr-18,24502.5,24666.3,24087.8,24129.5,126222576,3124.06
5-Apr-18,24394.45,24824.9,24380.85,24759.8,133764907,3277
6-Apr-18,24776.35,24933.6,24626.4,24873.15,160970708,3373.86
9-Apr-18,24848.85,25152.85,24828,25093.8,-,-
10-Apr-18,25153.6,25279.9,25120.2,25226.8,171760040,4700.75
11-Apr-18,25198.35,25207.05,24950.3,25098.25,107073367,2600.16
12-Apr-18,25076.9,25244.8,24969.4,25195.1,111777276,2910.3
13-Apr-18,25239.65,25411.3,25076.85,25200.6,110293693,3092.82
16-Apr-18,25082.1,25348.55,25067.35,25320.85,89034228,2419.76
17-Apr-18,25383.75,25402.55,25224,25334.45,89721865,2271.22
18-Apr-18,25426.75,25426.75,25058.75,25102.3,-,-
19-Apr-18,25206.45,25207.3,25049.7,25126.15,95466036,2862.17
20-Apr-18,25126.8,25126.8,24839.3,24943.85,109581669,3213.87
23-Apr-18,25065.5,25084.15,24466.1,24960.65,82787891,2792.74
24-Apr-18,24972.2,25123.45,24955,25042.1,87396011,2569.82
25-Apr-18,24993.4,24993.4,24734.6,24814.4,81840418,2183.16
26-Apr-18,24833.2,25064,24753.4,25010.9,173426201,5472.93
27-Apr-18,25030.15,25441.5,25029.65,25394.6,232368278,7611.56
30-Apr-18,25490.15,25617.5,25464.8,25531.6,124580678,4038.16
2-May-18,25607.05,25716.75,25499.35,25568.3,117929750,4671.44
3-May-18,25547.9,25653.45,25469.05,25605.25,100388024,3153.73
4-May-18,25632.3,25680.4,25537.7,25645.4,97343104,2601.08
7-May-18,25676.25,25913.5,25675.15,25852.05,92743092,2919.95
8-May-18,26074.15,26116.25,25954.6,26090.5,198848914,5933.21
9-May-18,25988.1,26206.5,25946.3,26154.45,96440863,2809.4
10-May-18,26216.1,26266.4,26057.2,26131,214481883,4182.07
11-May-18,26173.7,26437.25,26099.85,26413.15,109005797,2559.59
14-May-18,26404.45,26565.4,26338.05,26475.15,97254252,2350.74
15-May-18,26494.9,26972.05,26407.3,26474,150002630,3797.98
16-May-18,26269.35,26428.35,26102.15,26182.15,232083519,4137.85
17-May-18,26233.2,26283.55,26012,26073.8,126926383,2743.08
18-May-18,26025.6,26032,25839,25875.6,113573727,2898.79
21-May-18,26017.5,26066.75,25685.35,25750.8,120004208,2859.7
22-May-18,25780.25,25945.65,25701.35,25777.7,179388885,3854.09
23-May-18,25726.95,25903.9,25622.15,25684.95,170573849,4225.48
24-May-18,25722.9,26073.1,25658.4,26016.8,110029603,2831.27
25-May-18,26066.75,26325.55,26031.45,26273.55,98939554,2451.82
28-May-18,26291.65,26713.65,26273.9,26614.25,136868774,3135.71
29-May-18,26567.25,26570.95,26221.1,26254.8,106152966,2563.9
30-May-18,26039.9,26405.45,25980.85,26327.8,118974102,3093.1
31-May-18,26587,27164.55,26354.55,26956.2,318900279,7879.98
1-Jun-18,26913.4,26996.8,26658.55,26692.8,132336254,4017.91
4-Jun-18,27023.7,27047.55,26205.9,26257.55,137561064,7188.74
5-Jun-18,26263,26342.4,26069.55,26251,107940100,3169.87
6-Jun-18,26266.9,26425.2,26147.8,26367.6,144159415,3007.56
7-Jun-18,26577.95,26766.95,26483.9,26517.8,131294980,3421.62
8-Jun-18,26457.25,26481,26284.2,26451.35,115660362,2840.81
11-Jun-18,26473.2,26653,26421.95,26453.55,144115066,3245.59
12-Jun-18,26566.6,26656.45,26449.85,26607.1,132109351,3130.92
13-Jun-18,26721.95,26765.45,26598.2,26642.8,116844183,3247.43
14-Jun-18,26612.3,26623.25,26503.1,26562.25,99120546,3053.24
15-Jun-18,26513.7,26586.4,26344.95,26417.4,147563095,4291.75
18-Jun-18,26444.3,26477.5,26322.45,26409.3,101362059,2768.39
19-Jun-18,26448.1,26448.1,26224.75,26265.75,112377787,3350.41
20-Jun-18,26320.45,26574.75,26309.95,26557.7,105129754,2731.02
21-Jun-18,26645.3,26682.95,26454.95,26496.95,122194668,3194.16
22-Jun-18,26518.4,26806.55,26364.25,26766.85,127690793,2984.13
25-Jun-18,26718.15,26804.9,26573,26609.7,89753825,2294.57
26-Jun-18,26495.65,26712.6,26479.65,26601.7,97355424,2542.42
27-Jun-18,26616.3,26634.3,26336.5,26423.4,124787831,3704.42
28-Jun-18,26398.1,26487.85,26161,26324.6,242245847,5891.37
29-Jun-18,26312.7,26465,26291.35,26364.2,128238510,3866.66
2-Jul-18,26364.45,26371.6,26060.6,26230.3,174872280,4472.48
3-Jul-18,26210.1,26316.1,26142,26204.1,104588044,2547.8
4-Jul-18,26249.25,26480.5,26132.9,26433.95,82888322,2201.98
5-Jul-18,26481.55,26598.45,26415.2,26503.3,91431872,2632.52
6-Jul-18,26427.55,26609.85,26410,26493.85,120291139,3037.92
9-Jul-18,26642.35,26781.2,26611.55,26753.3,101833058,2986.56
10-Jul-18,26844.55,26939.55,26778.5,26894.55,103574099,3700.96
11-Jul-18,26900.65,26938.85,26774.6,26816.2,91728787,2611.23
12-Jul-18,26937.5,27164.8,26936.05,27026.55,108520112,2970.49
13-Jul-18,27046.85,27102.35,26902.3,26935.95,102571130,2814.78
16-Jul-18,26914.5,26939.05,26643.95,26679.8,105758457,2848.73
17-Jul-18,26662.85,27041.35,26653.65,27008.1,217931631,3847.03
18-Jul-18,27107.35,27187.15,26834.45,26880.9,192207622,4231.03
19-Jul-18,26960.2,27025.45,26730.1,26789.65,130746919,3820.62
20-Jul-18,26764.4,26946.55,26718.6,26873.2,84205472,2800.09
23-Jul-18,26701.3,27040.1,26671.35,27008.15,125717272,3638.84
24-Jul-18,26984.15,27128,26868.15,26974.4,115100157,2833.32
25-Jul-18,26992.55,27074,26939.35,27031.3,100793998,3015.78
26-Jul-18,27054.7,27455.1,27045.05,27406.4,256486512,7635.5
27-Jul-18,27497.8,27661.05,27455,27634.4,215768964,5073.75
30-Jul-18,27767.65,27873.7,27607.95,27842.6,308460689,6975.01
31-Jul-18,27797.2,27839.2,27651.3,27764.15,185189252,5102.6
1-Aug-18,27684.8,27820.15,27477.9,27596.6,152825700,3734.84
2-Aug-18,27469.5,27487.9,27327.95,27355.95,119103729,3215.97
3-Aug-18,27471.95,27723,27448.15,27695.5,164821344,4529.27
6-Aug-18,27769.55,27994,27766.05,27898.5,184016610,5115.36
7-Aug-18,27972.95,27988.2,27827.3,27875.9,249213872,5160.75
8-Aug-18,27930.55,28128.65,27858.75,28062.45,149989901,3628.81
9-Aug-18,28173.65,28363.4,28132,28320,254180287,7260.85
10-Aug-18,28348.95,28377.9,28087.65,28124.25,285470698,7773.78
13-Aug-18,27760.8,27911.85,27739.5,27794.4,165765211,4690.84
14-Aug-18,27864.4,28053.05,27854.9,28021.7,116466884,3336.18
16-Aug-18,27836.15,28013.1,27779.5,27826.55,185103463,5983.13
17-Aug-18,27991.75,28178.15,27953.8,28128.55,156310659,4475.5
20-Aug-18,28171.65,28322.3,28171.65,28274.25,177840658,3902.35
21-Aug-18,28295.85,28305.95,28151.9,28257.9,142439166,3981.61
23-Aug-18,28321.95,28325.45,27965.35,28027.9,133387354,4353.4
24-Aug-18,27954.25,28122.75,27782.8,27834.7,169952869,4734.87
27-Aug-18,27971.25,28317.75,27958.2,28264.2,146706980,4960.34
28-Aug-18,28379.9,28388.65,28152.7,28269.65,144026112,4298.92
29-Aug-18,28233.4,28344.1,28167.8,28224.1,168875762,5230.8
30-Aug-18,28233.7,28233.7,27961.75,28103.25,186360757,6092.45
31-Aug-18,27998,28157.35,27940.95,28061.75,229622699,7069.12
3-Sep-18,28199.45,28203.2,27777.4,27819.5,127011210,3746.12
4-Sep-18,27845.55,27875.15,27385.85,27430.75,165858496,4714.18
5-Sep-18,27409.3,27506.3,27136.05,27376.05,131880484,3854.47
6-Sep-18,27464.25,27552.8,27246.25,27468.7,120287292,3808.19
7-Sep-18,27439.25,27512.5,27232.8,27481.45,144905496,4409.73
10-Sep-18,27395.2,27404.85,27142.55,27201.75,178147552,6363.64
11-Sep-18,27295.2,27318.45,26772.25,26807.5,160826279,5575.27
12-Sep-18,26895.15,26895.15,26555.15,26819.2,174201027,4921.26
14-Sep-18,27059.85,27205.75,26989.8,27163.85,136633270,4403.1
17-Sep-18,27002.6,27002.6,26743.4,26820.3,115283101,3192.51
18-Sep-18,26757,26901.05,26407.45,26441.45,308575632,6201.28
19-Sep-18,26532,26611.6,26235.7,26277.35,244393690,5745.5
21-Sep-18,26331.05,26490.4,25053.35,25596.9,547285580,14634.54
24-Sep-18,25645.05,25649.7,24904.5,24970.35,272396270,7233.55
25-Sep-18,24947.7,25406.95,24678.25,25330.35,329548199,8339.92
26-Sep-18,25525.1,25525.1,25197.35,25376.3,215055339,5556.79
27-Sep-18,25442.1,25452.5,25007.05,25042.15,262822577,6524.63
28-Sep-18,25135.8,25354.7,24919.25,25119.85,367109389,7890.09
1-Oct-18,24943.9,25412.15,24707.65,25367,304703170,8248.86
3-Oct-18,25290.55,25470.05,25026.35,25069.9,261054513,7025.24
4-Oct-18,24735.15,24893.4,24501.05,24819.3,245813411,6980.52
5-Oct-18,24741.65,25080.2,24250.65,24443.45,230429144,6217.03
8-Oct-18,24470.75,24745.35,24240.05,24618.35,223867274,5799.32
9-Oct-18,24703.65,24759.9,24464.9,24527.65,175374004,4179.44
10-Oct-18,24596.6,25371.15,24559.9,25321.7,227005049,5962.1
11-Oct-18,24541.75,24940.1,24493.7,24783.95,255410789,6721.36
12-Oct-18,25001.95,25484.2,24975.45,25395.85,200602244,5803.45
15-Oct-18,25444,25466.2,25147.8,25388.05,146636264,4393.26
16-Oct-18,25414.2,25707.05,25351.8,25589.65,226063396,5917.4
17-Oct-18,25839.1,25915.35,25101.95,25188.6,182759960,4927.19
19-Oct-18,24966.5,25277.9,24922.65,25085.8,200900442,5390.27
22-Oct-18,25484.25,25504.75,25021.35,25078.6,172423369,6136.64
23-Oct-18,24786.9,25124.6,24784.9,24972.45,144911236,5373.28
24-Oct-18,25312.7,25356.9,24839.65,25064.2,176623910,5399.39
25-Oct-18,24841.5,24977.35,24696.85,24817.45,215033794,6855.91
26-Oct-18,24771.85,24771.95,24353.1,24421.05,219130974,5370.59
29-Oct-18,24647.95,25023.75,24404.55,24959.7,279844102,8145.83
30-Oct-18,24924.75,25121.5,24686.85,24807.75,257591034,6320.86
31-Oct-18,24823.8,25201.3,24528.35,25153.25,241789641,6831.52
1-Nov-18,25285.2,25401.6,25129.45,25323.65,216612149,6629.38
2-Nov-18,25545.35,25856.25,25499.15,25701.65,297782501,7743.94
5-Nov-18,25731.55,25788.2,25534.4,25732.2,188023500,5530.01
6-Nov-18,25747.4,25860.75,25558.35,25598,162090341,5015.97
7-Nov-18,25818.1,25824.4,25698.1,25737.5,18966564,498.12
9-Nov-18,25742.55,25822.75,25598.75,25771,145005871,4275.96
12-Nov-18,25816.15,25907.2,25495.1,25539.75,115950746,3409.51
13-Nov-18,25422,25796.5,25384.55,25768.6,141869413,3960.71
14-Nov-18,25952.4,26045.05,25806.7,25930.15,194940269,6211.45
15-Nov-18,25946.2,26197.6,25728,26154.75,171790148,4842.53
16-Nov-18,26205.35,26332.75,26122.55,26245.55,235671044,6161.73
19-Nov-18,26364.6,26379.1,26204.35,26300.7,172343045,4593.46
20-Nov-18,26211.5,26259.4,26041.8,26113.35,189681759,4547.93
21-Nov-18,26105.45,26342.05,26060.55,26262.05,159319280,4105.57
22-Nov-18,26233.65,26323.95,25947.85,25999.45,153931487,3578.29
26-Nov-18,26096,26396.6,26025.05,26365.6,174542785,4851.74
27-Nov-18,26286.1,26491.25,26268.65,26443.1,176101916,4878.41
28-Nov-18,26489.65,26584.95,26419.65,26457.95,255358541,6055.94
29-Nov-18,26641.6,27003.75,26577.15,26939.6,472107464,11697.23
30-Nov-18,27009.3,27012.7,26764.9,26862.95,228852954,5768.23
3-Dec-18,27032.9,27037.1,26791.65,26857.55,205823981,4958.19
4-Dec-18,26809.5,26843.8,26644.75,26693.8,172608502,4095.43
5-Dec-18,26572.1,26627.35,26443.65,26519.6,144478743,4026.28
6-Dec-18,26339.1,26359.9,26149.45,26198.3,139141747,3758.91
7-Dec-18,26307.4,26659.7,26252.1,26594.3,185529990,7950.15
10-Dec-18,26073.65,26336.2,26072,26102.65,156932519,5857.99
11-Dec-18,25602.25,26227.9,25598.95,26163.4,264187458,7737.87
12-Dec-18,26286.25,26672.7,26214.75,26643.85,215679380,5612.44
13-Dec-18,26844.15,26951.45,26723.65,26816.35,236399763,5611.02
14-Dec-18,26810.85,26909,26732.7,26826,168458080,3706.72
17-Dec-18,26915.45,27051.4,26908.6,27015.8,118695599,3813.3
18-Dec-18,26917.3,27210.05,26840.8,27174.7,158144343,3755.54
19-Dec-18,27229.05,27364.35,27214.3,27298.4,215616915,5199.28
20-Dec-18,27128.65,27309.1,27084.5,27275.1,191698257,4427.58
21-Dec-18,27261.25,27369.1,26823.1,26869.65,177065617,4099.45
24-Dec-18,26877.05,26934.85,26676.95,26714.75,128003648,2772.52
26-Dec-18,26634,27029.15,26408.15,26986.8,148910853,3447.39
27-Dec-18,27200.65,27239.95,26845.1,26878.55,169903194,4347.66
28-Dec-18,27048.4,27213.45,27039.6,27125.25,109836090,3095.11
31-Dec-18,27267.8,27286.5,27105,27160.2,83813951,2374.23
1-Jan-19,27231.4,27430.55,27019.05,27392.4,116379065,3497.39
2-Jan-19,27297,27397.55,27077.6,27174.7,176599164,4422.44
3-Jan-19,27181.6,27206.2,26923.75,26959.85,151201387,4032.83
4-Jan-19,26999.7,27274.5,26926.1,27195,189451222,4440.79
7-Jan-19,27378.65,27477.8,27279.55,27304.55,161026470,4112.84
8-Jan-19,27301.9,27542.4,27161.95,27509.5,150550286,4359.43
9-Jan-19,27651.25,27754.45,27409.5,27720.4,199818392,6148.74
10-Jan-19,27713.55,27713.55,27488.2,27528.55,139266179,4308.94
11-Jan-19,27602.8,27612.45,27382.45,27453.9,116552104,3510.63
14-Jan-19,27389.2,27389.8,27182.2,27248.25,212863498,4859.32
15-Jan-19,27317.55,27447.55,27317.1,27400.75,161396521,3884.4
16-Jan-19,27405.65,27554.75,27403.05,27483.7,183688179,4155.93
17-Jan-19,27568.6,27611.55,27335.15,27528.75,212321274,4941.09
18-Jan-19,27550.05,27576.45,27410.65,27456.7,129067258,3343.81
21-Jan-19,27514.55,27622.2,27388.5,27533.6,128881764,4626.77
22-Jan-19,27526.55,27533.35,27385.4,27482.25,138997867,4661.51
23-Jan-19,27493.1,27564.7,27189.6,27250.75,126935738,3525.23
24-Jan-19,27273.5,27342.35,27142.8,27266.4,210279603,5373.42
25-Jan-19,27261.45,27433.55,27045.2,27115.3,284535180,7269.49
28-Jan-19,27041.45,27134.2,26587.95,26653.05,181836992,5404.63
29-Jan-19,26616.25,26743.85,26441.55,26573.4,194369347,5235.15
30-Jan-19,26789.75,26916.25,26693.7,26825.5,249270714,8955.81
31-Jan-19,26969.15,27325.05,26891.05,27295.45,306292995,9985.48
1-Feb-19,27334.55,27533.05,26930.45,27085.95,238794913,6813.15
4-Feb-19,26974,27243.8,26825.55,27186.6,173078574,4342.07
5-Feb-19,27226.05,27348.25,27153.2,27271.7,189860429,4160.27
6-Feb-19,27326.2,27428.65,27294.1,27402.35,164747849,3816.51
7-Feb-19,27424.1,27589.75,27322.95,27387.15,156626117,3637.06
8-Feb-19,27302.65,27482.1,27221.25,27294.4,142258447,3838.29
11-Feb-19,27240.5,27305.9,27151.55,27227.8,117311228,3186.38
12-Feb-19,27166.9,27286.65,26988.9,27010.75,117431255,3697.43
13-Feb-19,27068.85,27108,26839.05,26885.4,112116513,3288.32
14-Feb-19,26978,27030,26818.05,26970.6,374943572,8959.41
15-Feb-19,27017.2,27029.95,26635.25,26794.25,252673681,6444.39
18-Feb-19,26754.6,26829.95,26617.7,26654.25,175449436,4231.5
19-Feb-19,26666.55,26996.45,26625.6,26684.85,129759984,3282.94
20-Feb-19,26786,26985.5,26732.65,26955.5,130711905,3256.71
21-Feb-19,26994.75,27100.9,26973,27052.4,148275410,3574.09
22-Feb-19,26960.05,26997.35,26847.8,26867.55,221450091,13958.07
25-Feb-19,26934.2,27197.1,26932.65,27159.25,141100629,4254.38
26-Feb-19,26853.8,27127.25,26736.6,26952.95,201083249,5390.59
27-Feb-19,27078.1,27189.45,26719.4,26799.3,193745424,5604.59
28-Feb-19,26878,26920.5,26762.55,26789.9,191588675,6926.21
1-Mar-19,26941,27076.55,26928.9,27043.9,189425878,4531.37
5-Mar-19,27068.15,27580.75,26958.1,27554.05,207435129,5122.25
6-Mar-19,27618.1,27681.65,27492.05,27625.65,179778089,4966.69
7-Mar-19,27661,27815.5,27560,27764.6,208017462,4715.54
8-Mar-19,27686.15,27811.35,27645.4,27761.8,140524297,3711.24
11-Mar-19,27840.1,28035.6,27791.25,27966.65,148235712,4381.47
12-Mar-19,28168.2,28488.1,28142.25,28443.7,184260495,6427.57
13-Mar-19,28480.3,28927.7,28353.65,28884.3,206998023,9124.75
14-Mar-19,29028.9,29070.35,28819.75,28923.1,187139544,6138.11
15-Mar-19,29007,29520.7,28990.85,29381.45,296217360,9607.37
18-Mar-19,29521.6,29812,29361.65,29596.1,185741004,5835.92
19-Mar-19,29702.6,29799.75,29547.7,29767.85,222296391,5295.3
20-Mar-19,29769.65,29885.2,29633.5,29832.2,194921072,5196.81
22-Mar-19,29920.75,30008.1,29508.7,29582.5,219823784,6622.27
25-Mar-19,29329.4,29329.4,29156.25,29281.2,132018394,3876.07
26-Mar-19,29300.4,29950.15,29278.5,29882.15,131212876,4159.59
27-Mar-19,30034.15,30262.55,29790.25,30019.8,260544922,8006.3
28-Mar-19,30064.8,30496.05,29969.1,30420.55,292110701,9523.9
29-Mar-19,30480.35,30499.15,30235.9,30426.8,219687116,6217.73
1-Apr-19,30537.6,30648.1,30218.35,30326.5,224440509,5594.91
2-Apr-19,30450.1,30452.9,30155.85,30354.25,196482019,5205.38
3-Apr-19,30440.85,30602.55,30036.25,30093.3,193071867,5203.95
4-Apr-19,30147.3,30245.7,29809.9,29904.9,199631082,5460.27
5-Apr-19,30002.85,30174,29850,30084.65,154141037,4130.84
8-Apr-19,30201.5,30232.05,29716.6,29845.3,147201421,3687.89
9-Apr-19,29901.5,30165.05,29703.55,30113.85,165462138,4788.34
10-Apr-19,29916.6,30155.75,29768.1,29803.5,165250173,9946.96
11-Apr-19,29841.85,29852.25,29640.25,29786.1,108247929,3168.46
12-Apr-19,29780.55,30000.95,29707,29938.55,104858970,3137.74
15-Apr-19,29983.5,30163.1,29919.1,30104.25,90613632,3071.18
16-Apr-19,30236.25,30590.95,30228.2,30531.35,117822281,4223.74
18-Apr-19,30656.5,30669.8,30142.2,30223.4,141697748,4610.68
22-Apr-19,30282.5,30289.9,29647.55,29687.95,132778018,4647.04
23-Apr-19,29761.95,29906.5,29455.45,29479.7,145857126,4502.93
24-Apr-19,29550.5,29914.85,29435.05,29860.8,129529258,4477.27
25-Apr-19,29927.05,30057.7,29511.95,29561.35,201016367,6526.09
26-Apr-19,29764.85,30048.2,29563.15,30013.5,158188658,5736.29
30-Apr-19,29920.4,29920.4,29550.05,29764.8,362563145,9257.75
2-May-19,29699.8,29919.35,29638.8,29708.6,242309997,6830.49
3-May-19,29811.65,30121.75,29795.1,29954.15,181379119,5248.1
6-May-19,29626.5,29757.4,29528.6,29618.45,188230212,4787.11
7-May-19,29749.55,29835.5,29244.25,29288.2,180581999,5340.05
8-May-19,29261.3,29261.3,28951.35,28994.4,179421775,4926.02
9-May-19,28893.95,29040.3,28784.65,28884.6,206029474,5196.87
10-May-19,28927.6,29202.85,28900.1,29040.5,223514610,6070.63
13-May-19,29026.65,29049.05,28621.1,28659.95,253600119,5356.35
14-May-19,28718.75,29058.3,28582.6,28829.2,256593306,6110.47
15-May-19,28925.45,28983.15,28555.15,28616.45,218778407,5126.91
16-May-19,28625.9,28947.6,28525.45,28855.3,189440058,4501.11
17-May-19,28881.4,29559.45,28856,29450.15,257111157,6489.1
20-May-19,30230.4,30827.85,30111.2,30759.7,321102950,9217.22
21-May-19,30862.1,30926.7,30265.1,30308.4,216423886,5968.41
22-May-19,30410.65,30675.1,30268.6,30526.8,224425509,7602.5
23-May-19,30962.8,31705,30292.35,30409.1,494083740,14547.69
24-May-19,30685.5,31275.4,30564.4,31212.55,282765890,7946.04
27-May-19,31234.9,31700.75,31142.5,31647.65,239161158,6533.11
28-May-19,31711.3,31712.4,31328.6,31597.9,297603975,6998.27
29-May-19,31459.25,31546.75,31257.9,31295.55,205161779,5053.9
30-May-19,31256.85,31619.25,31236.1,31537.1,202699071,5776.18
31-May-19,31678.9,31783.6,30623.05,31375.4,230847583,7113.52
3-Jun-19,31406.05,31674.6,31284.7,31653.65,160090476,4443.9
4-Jun-19,31532.9,31752.7,31512.95,31589.05,172424592,4627.37
6-Jun-19,31523.95,31541.5,30800.8,30857.4,283140588,7895.98
7-Jun-19,30943.15,31139.6,30627.05,31066.55,215267224,5593.78
10-Jun-19,31259.2,31367.4,30861.3,31034,208614002,4870.64
11-Jun-19,31172.25,31399.35,30973.35,31265.45,188115329,4371.7
12-Jun-19,31219.3,31222.3,30911.45,30965.7,143703508,3787.08
13-Jun-19,30876.75,31036.9,30638.25,30976.1,341891022,7587.55
14-Jun-19,30983.45,31032.65,30508.95,30614.35,255356460,6366.06
17-Jun-19,30652,30684.05,30249.4,30273.25,184466679,5401.37
18-Jun-19,30299.45,30550.65,30222.85,30351,241865592,6147.16
19-Jun-19,30526.5,30699.15,30242,30362.1,252889076,5825.47
20-Jun-19,30390.2,30824.55,30220.7,30781.1,293131675,6983.33
21-Jun-19,30804.95,30804.95,30541.5,30628.35,238841807,6101.47
24-Jun-19,30680.95,30783.65,30528,30602.05,165301524,4081.42
25-Jun-19,30567.65,30913.25,30451.4,30847.05,145143905,4155.46
26-Jun-19,30809.2,31202.7,30766.65,31162.35,-,-
27-Jun-19,31192.1,31490.6,31158.8,31269.5,231102423,7463.55
